,index,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,commonstock,costofrevenue,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,investmentchangesnet,minorityinterest,netchangeincash,netincome,netincomeapplicabletocommon,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,preferredstock,propertyplantequipmentnet,researchdevelopmentexpense,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock
385,272,-1374250000.0,1144750000.0,3063500000.0,-953000000.0,-1241500000.0,2199750000.0,841000000.0,-5500000.0,-5500000.0,535000000.0,808000000.0,8125000000.0,-61500000.0,1204750000.0,-38984887.8205,21548980.7692,970000000.0,9137500000.0,1008250000.0,2042333857.37,-130500000.0,166000000.0,258214616.228,5250000.0,622250000.0,622250000.0,580750000.0,926099684.397,2368500000.0,4853726750.0,1278500000.0,7841935.48387,13143500000.0,1450161363.64,6252500000.0,4897250000.0,1577500000.0,19052250000.0,4358000000.0,5195500000.0,12057250000.0,2653750000.0,353750000.0,17262500000.0,450500000.0,6995000000.0,-1039000000.0
386,276,-125750000.0,3630500000.0,6953750000.0,-1995250000.0,-725250000.0,3293500000.0,704000000.0,-122250000.0,-903000000.0,593500000.0,0.0,12343823114.6,-244750000.0,4064750000.0,-55500000.0,21548980.7692,1187500000.0,7981000000.0,4065000000.0,680750000.0,-26750000.0,-14000000.0,16500000.0,517500000.0,2849500000.0,2849500000.0,958000000.0,926099684.397,1916750000.0,4853726750.0,570250000.0,7841935.48387,515500000.0,1450161363.64,8847250000.0,3444250000.0,444000000.0,13181500000.0,9761250000.0,5344250000.0,6416750000.0,747000000.0,1982250000.0,7981000000.0,2981597271.51,6764750000.0,-5776250000.0
387,284,-53966666.6667,1631466666.67,1852400000.0,-453566666.667,-292333333.333,922833333.333,94166666.6667,-97833333.3333,-123433333.333,98566666.6667,3400000.0,849233333.333,-264133333.333,1250366666.67,-23766666.6667,21548980.7692,774466666.667,2163133333.33,1218100000.0,264533333.333,-408576040.278,-147633333.333,84333333.3333,153166666.667,827733333.333,827733333.333,118000000.0,126266666.667,4036753686.51,4853726750.0,591233333.333,0.0,296033333.333,1450161363.64,5353233333.33,814533333.333,82300000.0,4341666666.67,2726966666.67,1168633333.33,4112766666.67,2085500000.0,702800000.0,3012366666.67,63800000.0,178133333.333,-5439466666.67
388,288,-99250000.0,1408500000.0,1421250000.0,-1192500000.0,-178000000.0,911250000.0,134500000.0,-70000000.0,-121500000.0,-46500000.0,412000000.0,12343823114.6,-524250000.0,929500000.0,-15000000.0,21548980.7692,1334500000.0,4494250000.0,860500000.0,886250000.0,-69000000.0,4750000.0,60750000.0,270250000.0,652250000.0,652250000.0,326750000.0,1136250000.0,772500000.0,4853726750.0,310500000.0,7841935.48387,299000000.0,1450161363.64,7130500000.0,1938500000.0,191500000.0,6626000000.0,3779500000.0,3343750000.0,5002500000.0,798750000.0,884250000.0,4494250000.0,428500000.0,1016000000.0,-6495000000.0
389,294,-1505250000.0,2395000000.0,3517750000.0,-4395500000.0,-1714000000.0,5756750000.0,1325750000.0,-235750000.0,-395000000.0,20000000.0,9000000.0,15982750000.0,-1784000000.0,6615500000.0,-17250000.0,21548980.7692,7206750000.0,14569000000.0,6492500000.0,1741000000.0,-161000000.0,106250000.0,346500000.0,-370000000.0,4585500000.0,4585500000.0,1521500000.0,1263750000.0,2543750000.0,4853726750.0,1757500000.0,7841935.48387,8296250000.0,1672250000.0,31440000000.0,6281250000.0,1110000000.0,32577750000.0,12592000000.0,6284250000.0,16676250000.0,5114250000.0,4104750000.0,30551750000.0,889000000.0,15901500000.0,-14694500000.0
390,320,-437000000.0,3969250000.0,3969250000.0,-2318500000.0,-98750000.0,2267250000.0,502750000.0,-48500000.0,-47000000.0,-467500000.0,227500000.0,19521000000.0,-546500000.0,3181250000.0,-38984887.8205,21548980.7692,12427250000.0,5546500000.0,2962000000.0,2042333857.37,-243000000.0,0.0,258214616.228,-150000000.0,2029250000.0,2029250000.0,1346000000.0,926099684.397,3308750000.0,4853726750.0,978250000.0,0.0,2932750000.0,1450161363.64,11441750000.0,2365250000.0,296000000.0,26226750000.0,8452500000.0,5974500000.0,16800500000.0,4929500000.0,2828250000.0,25067500000.0,2981597271.51,9426250000.0,-4793804756.67
391,323,-2122500000.0,836250000.0,875750000.0,-1103500000.0,-1915500000.0,3055500000.0,917250000.0,-56250000.0,-137250000.0,52000000.0,316750000.0,4108500000.0,-631000000.0,3292250000.0,-38984887.8205,21548980.7692,5780998744.54,7161750000.0,2943750000.0,2042333857.37,-505000000.0,73500000.0,258214616.228,36500000.0,1893750000.0,1893750000.0,140500000.0,148000000.0,253250000.0,4853726750.0,1760750000.0,7841935.48387,26136000000.0,1450161363.64,9255750000.0,2958250000.0,1161750000.0,31151000000.0,2461500000.0,1966750000.0,20309000000.0,8412250000.0,1052500000.0,11270250000.0,261750000.0,10842000000.0,-4793804756.67
392,337,-93225000.0,121900000.0,4554750000.0,-330425000.0,-447050000.0,744525000.0,149400000.0,7850000.0,-1725000.0,950000.0,3625000.0,12343823114.6,-474150000.0,881950000.0,-38984887.8205,21548980.7692,526325000.0,2289800000.0,888000000.0,54700000.0,-408576040.278,-368950000.0,258214616.228,-32950000.0,564950000.0,564950000.0,5650000.0,926099684.397,36125000.0,4853726750.0,82175000.0,7841935.48387,330300000.0,1450161363.64,991900000.0,726500000.0,179575000.0,6101800000.0,4794450000.0,4310275000.0,4438950000.0,8076062888.89,178750000.0,2289800000.0,2981597271.51,1662850000.0,-4793804756.67
393,340,-1715200000.0,1716700000.0,2877275000.0,227225000.0,-2172475000.0,1902725000.0,810365854.478,-129875000.0,-608250000.0,193625000.0,354925000.0,14158100000.0,-483450000.0,1393625000.0,-33275000.0,21548980.7692,5780998744.54,2772975000.0,1712100000.0,2042333857.37,-157325000.0,-802625000.0,258214616.228,-75800000.0,1171000000.0,1171000000.0,12041200000.0,294850000.0,4036753686.51,4853726750.0,1578750000.0,7841935.48387,2278200000.0,258625000.0,5949950000.0,559850000.0,731725000.0,19286200000.0,4966800000.0,5649925000.0,12774225000.0,4604225000.0,986650000.0,16931075000.0,3193350000.0,6149700000.0,-21350000.0
394,344,-246850000.0,624675000.0,624675000.0,776650000.0,-2078225000.0,1354250000.0,210200000.0,-136851204.861,-227650000.0,-5200000.0,145000000.0,5311050000.0,-17275000.0,2036625000.0,9475000.0,8400000.0,4732875000.0,2535875000.0,2007625000.0,2036050000.0,-35125000.0,7200000.0,13775000.0,62150000.0,1360375000.0,1360375000.0,319725000.0,29425000.0,11375000.0,4853726750.0,388250000.0,0.0,1725750000.0,1450161363.64,7846300000.0,499250000.0,2250000.0,13749175000.0,4505850000.0,1333225000.0,4576375000.0,1900150000.0,1321725000.0,7846925000.0,55300000.0,9172800000.0,-4793804756.67
395,368,-234191000.0,347335500.0,347335500.0,-62268750.0,-364047750.0,282083250.0,153963250.0,-229574000.0,-316313000.0,113848000.0,2000.0,5174932250.0,-13995250.0,415616750.0,-5916500.0,28624000.0,1680164500.0,947099000.0,413989500.0,213295500.0,-3245500.0,-25531500.0,7719250.0,-87176500.0,284444750.0,284444750.0,216626000.0,133231000.0,218638000.0,0.0,274511750.0,0.0,1167655250.0,1450161363.64,866637750.0,498944250.0,-18782500.0,5486285000.0,2208543750.0,960511750.0,1511994750.0,36771000.0,1643872750.0,6122031250.0,2530500.0,3974290250.0,-234204500.0
396,372,-2057863000.0,70654500.0,70654500.0,357573500.0,-1590446000.0,1192288250.0,1000532000.0,-136851204.861,-45442500.0,-20333500.0,26111250.0,5043137250.0,-65340250.0,354537250.0,2593000.0,21548980.7692,384567500.0,1298252750.0,322487000.0,76080000.0,-138248000.0,67578750.0,258214616.228,-40740250.0,209030750.0,209030750.0,3805040000.0,926099684.397,4036753686.51,4853726750.0,812125000.0,0.0,3346683000.0,1450161363.64,1288301250.0,809947750.0,983257500.0,8679145500.0,1066775000.0,1192804500.0,7053688500.0,3747715500.0,775660750.0,6341390000.0,228496500.0,1625457000.0,-4793804756.67
397,377,-55786500.0,282463500.0,282463500.0,-221479500.0,-80711500.0,298852000.0,49648000.0,-71321000.0,-71321000.0,54415000.0,138250.0,2511107000.0,-87805750.0,371378750.0,-3665500.0,21548980.7692,197770750.0,1696167500.0,372347250.0,715500.0,-408576040.278,-54027586.4198,258214616.228,-7004500.0,229496750.0,229496750.0,4869000.0,195989250.0,4036753686.51,4853726750.0,37335750.0,0.0,112512500.0,1450161363.64,12537750.0,1324086750.0,69355250.0,1457661250.0,1141793500.0,533463250.0,572157000.0,1358000.0,553940000.0,4207274500.0,124000.0,885504250.0,-4793804756.67
398,381,-136725000.0,1071250000.0,1409050000.0,-389250000.0,-351075000.0,852625000.0,141900000.0,-136851204.861,-103925000.0,48250000.0,181400000.0,3748600000.0,-263800000.0,1045025000.0,-14925000.0,21548980.7692,993750000.0,2560200000.0,987150000.0,221625000.0,-59950000.0,-157525000.0,258214616.228,94475000.0,754475000.0,754475000.0,154900000.0,140550000.0,571700000.0,4853726750.0,226075000.0,7841935.48387,599350000.0,1450161363.64,4103650000.0,1515175000.0,98150000.0,5748875000.0,3519175000.0,1524575000.0,3538050000.0,905175000.0,1163150000.0,6308800000.0,165250000.0,2210825000.0,-2519850000.0
399,382,-39819750.0,444710250.0,444710250.0,175680000.0,-811315500.0,730616000.0,173511750.0,-4348000.0,-11706000.0,-8157000.0,1006750.0,1351523000.0,-60236000.0,814990000.0,-9971500.0,21548980.7692,3998993000.0,1793027000.0,742074250.0,1702718500.0,-74462250.0,-54027586.4198,258214616.228,85009000.0,523733250.0,523733250.0,72464000.0,39778000.0,4036753686.51,4853726750.0,85291000.0,0.0,111839500.0,1450161363.64,2758091250.0,978037000.0,206882750.0,7247109000.0,1311614250.0,727861000.0,3284301000.0,1793771000.0,578882750.0,3144550000.0,152757250.0,3962808000.0,-19579500.0
400,385,-895825000.0,105600000.0,105600000.0,-647550000.0,-945350000.0,1589625000.0,946850000.0,-42275000.0,-60200000.0,875000.0,4075000.0,5183400000.0,-341550000.0,1340050000.0,-38984887.8205,21548980.7692,10723000000.0,3195775000.0,948400000.0,345750000.0,-384350000.0,-54027586.4198,2400000.0,-3275000.0,574375000.0,574375000.0,270725000.0,926099684.397,180675000.0,4853726750.0,2078375000.0,0.0,6976175000.0,1450161363.64,2498900000.0,854750000.0,1015125000.0,19802900000.0,1327475000.0,1783900000.0,12044550000.0,6997825000.0,870875000.0,8379175000.0,20075000.0,7758350000.0,-1412900000.0
401,386,-321250000.0,3426500000.0,4265000000.0,-1168250000.0,-1092250000.0,2156500000.0,445750000.0,-136851204.861,-115750000.0,-357750000.0,3000000.0,18645750000.0,-665000000.0,2984000000.0,-38984887.8205,21548980.7692,12781250000.0,5288500000.0,2794750000.0,2042333857.37,-199000000.0,-374000000.0,170250000.0,-104000000.0,1998500000.0,1998500000.0,1682750000.0,4731000000.0,2393500000.0,4853726750.0,3054301561.83,7841935.48387,1966000000.0,1450161363.64,13595750000.0,2304500000.0,108000000.0,26601750000.0,9665750000.0,5943000000.0,17410000000.0,4850000000.0,7205601771.46,23934250000.0,2981597271.51,9191750000.0,-4793804756.67
402,398,-72950000.0,187650000.0,187650000.0,-191350000.0,-229075000.0,312075000.0,76875000.0,-44900000.0,-158125000.0,-21925000.0,67375000.0,1642075000.0,-89450000.0,565600000.0,-1475000.0,2025000.0,813175000.0,1559875000.0,507550000.0,192325000.0,-56500000.0,-139150000.0,17000000.0,-109825000.0,338650000.0,338650000.0,801950000.0,926099684.397,56800000.0,4853726750.0,87650000.0,0.0,381275000.0,1450161363.64,2218000000.0,3110861406.08,-35475000.0,3998825000.0,1713625000.0,651775000.0,2085325000.0,914975000.0,919100000.0,3201950000.0,47775000.0,1913500000.0,-440375000.0
403,404,-69535500.0,35809500.0,36237500.0,-29930500.0,-372717750.0,387673750.0,83838250.0,-31258250.0,-31258250.0,17713250.0,852750.0,1152627750.0,-4041333.33333,496275500.0,714500.0,21548980.7692,2157305000.0,919273500.0,438708750.0,710942250.0,-55622500.0,3492250.0,20966250.0,-14260000.0,285143750.0,285143750.0,34753500.0,35665750.0,36667250.0,4853726750.0,36734250.0,7841935.48387,362289250.0,1450161363.64,1515228750.0,387221500.0,100545250.0,3753380750.0,488090750.0,383922250.0,2157022750.0,1340081250.0,366892250.0,2071901250.0,117664000.0,1596358000.0,-4793804756.67
404,420,-598750000.0,1666750000.0,1666750000.0,-797500000.0,-1043250000.0,1963750000.0,599250000.0,-60750000.0,-35750000.0,-213250000.0,289750000.0,9228500000.0,-363750000.0,1701500000.0,-6000000.0,21548980.7692,4129250000.0,4334500000.0,1558500000.0,1139000000.0,-152500000.0,155000000.0,7000000.0,117000000.0,1353500000.0,1353500000.0,1389750000.0,508000000.0,80000000.0,4853726750.0,2551000000.0,7841935.48387,3161250000.0,684750000.0,2001250000.0,1767000000.0,582500000.0,18910500000.0,6834250000.0,3823000000.0,10702500000.0,2736750000.0,2361500000.0,13563000000.0,598250000.0,8208000000.0,-770750000.0
405,437,-444000000.0,1082750000.0,1082750000.0,-784750000.0,-240500000.0,1002000000.0,408500000.0,1500000.0,-12750000.0,-141500000.0,35250000.0,10219750000.0,-22250000.0,882500000.0,-4000000.0,21548980.7692,1761500000.0,2153750000.0,676250000.0,2042333857.37,-205500000.0,643750000.0,258214616.228,-27250000.0,482250000.0,482250000.0,3322000000.0,662500000.0,4036753686.51,4853726750.0,2984250000.0,7841935.48387,2214250000.0,1450161363.64,3937250000.0,1211750000.0,524500000.0,13549250000.0,6251500000.0,3271000000.0,9951250000.0,3696000000.0,1505000000.0,12373500000.0,174250000.0,3598000000.0,-154500000.0
406,440,-1756250000.0,4059500000.0,5997500000.0,-1363500000.0,-2008500000.0,1855250000.0,1575750000.0,-136851204.861,-154500000.0,-44250000.0,3500000.0,17169750000.0,-593484798.177,1370750000.0,-38984887.8205,21548980.7692,4523000000.0,20690750000.0,447000000.0,4516750000.0,-783000000.0,-430000000.0,258214616.228,-1516750000.0,455000000.0,455000000.0,740000000.0,288500000.0,4603250000.0,4853726750.0,3599500000.0,0.0,17806250000.0,1450161363.64,-4836750000.0,9676750000.0,1400250000.0,37445250000.0,9471500000.0,12206750000.0,35528500000.0,11068000000.0,1336250000.0,37860500000.0,1538250000.0,1916750000.0,-117750000.0
407,444,-3778750000.0,1324500000.0,1324500000.0,-2834000000.0,-3601500000.0,6560500000.0,1764500000.0,-106750000.0,-182750000.0,147500000.0,2080250000.0,5820750000.0,-1237000000.0,7167000000.0,-38984887.8205,21548980.7692,5780998744.54,15787750000.0,6743250000.0,2042333857.37,-548500000.0,-54027586.4198,258214616.228,125000000.0,4200750000.0,4200750000.0,397250000.0,300500000.0,4036753686.51,4853726750.0,2032000000.0,7841935.48387,42988000000.0,1450161363.64,23261750000.0,6020500000.0,2359750000.0,48674000000.0,4002500000.0,3498000000.0,28456750000.0,9347000000.0,1439250000.0,21608500000.0,393000000.0,20217250000.0,-8243500000.0
408,445,-2137750000.0,4329250000.0,5181750000.0,-4911750000.0,-2196750000.0,6829750000.0,1857500000.0,-454750000.0,-400750000.0,553250000.0,9500000.0,13885500000.0,-2188250000.0,4856250000.0,9000000.0,21548980.7692,2162000000.0,41340000000.0,4515250000.0,702500000.0,-368500000.0,-2750000.0,46000000.0,-269750000.0,3003750000.0,3003750000.0,999750000.0,1088750000.0,1673000000.0,73500000.0,3215750000.0,7841935.48387,17939250000.0,1450161363.64,7694000000.0,30319750000.0,3826000000.0,36311750000.0,13267500000.0,7668500000.0,31236000000.0,10718000000.0,6380000000.0,55225500000.0,696250000.0,5075750000.0,-73500000.0
409,447,-1421000000.0,118750000.0,118750000.0,358500000.0,-1536500000.0,1171250000.0,938000000.0,-67250000.0,-72500000.0,-77500000.0,1000000.0,2616000000.0,-593484798.177,864000000.0,-4500000.0,21548980.7692,3065000000.0,1726000000.0,426750000.0,1108000000.0,-446000000.0,-54027586.4198,258214616.228,-11250000.0,275750000.0,275750000.0,96000000.0,926099684.397,4036753686.51,4853726750.0,64500000.0,7841935.48387,5154500000.0,1450161363.64,-114250000.0,598750000.0,895500000.0,9716750000.0,1243500000.0,1244750000.0,8386000000.0,5846000000.0,750250000.0,4342000000.0,561750000.0,1307750000.0,-281500000.0
410,449,-1429250000.0,5158250000.0,5158250000.0,-1540250000.0,-5809000000.0,6976500000.0,1628750000.0,-346500000.0,-1129750000.0,319750000.0,14371250000.0,43822500000.0,-1827500000.0,8627000000.0,-42000000.0,21548980.7692,25427000000.0,16474500000.0,7865000000.0,12547000000.0,-762000000.0,-54027586.4198,1199750000.0,288000000.0,5512500000.0,5512500000.0,6675750000.0,1454500000.0,210500000.0,4853726750.0,9190750000.0,0.0,8215250000.0,2371500000.0,38853250000.0,6457750000.0,1464000000.0,83186000000.0,28642000000.0,22024250000.0,55256000000.0,17177750000.0,10855000000.0,60297000000.0,1201250000.0,27718250000.0,-20253500000.0
411,450,-438250000.0,2089500000.0,5814000000.0,-3545750000.0,-1704500000.0,4777000000.0,2600250000.0,-82750000.0,-165000000.0,-675750000.0,0.0,1748000000.0,-722000000.0,5632750000.0,-750000.0,21548980.7692,11695750000.0,9274250000.0,5711000000.0,11404500000.0,-408576040.278,-1161750000.0,258214616.228,-474000000.0,4053000000.0,4053000000.0,492250000.0,1140000000.0,3291500000.0,4853726750.0,661250000.0,0.0,1699750000.0,1450161363.64,7905000000.0,1335500000.0,725500000.0,37324500000.0,9590000000.0,5436500000.0,10237000000.0,8076062888.89,1432250000.0,11022250000.0,931250000.0,27087500000.0,-4793804756.67
412,466,-1314000000.0,454250000.0,498500000.0,-963750000.0,-1230000000.0,2387500000.0,1287750000.0,-136851204.861,-141000000.0,-82500000.0,6000000.0,8883500000.0,-682500000.0,1814250000.0,-1750000.0,-41000000.0,6079000000.0,4868000000.0,1308000000.0,455750000.0,-477000000.0,-74500000.0,239750000.0,192000000.0,793500000.0,793500000.0,645000000.0,148500000.0,4036753686.51,4853726750.0,2213250000.0,7841935.48387,11973500000.0,1450161363.64,6694250000.0,1493000000.0,1553250000.0,22420250000.0,2735500000.0,3150750000.0,16421000000.0,9035750000.0,1840250000.0,13751500000.0,797500000.0,5999250000.0,-5409250000.0
413,469,-65425000.0,1750925000.0,1750925000.0,-704925000.0,-512300000.0,1123675000.0,243350000.0,-136851204.861,-273991202.02,-40025000.0,5650000.0,3207150000.0,-247700000.0,1240725000.0,-38984887.8205,21548980.7692,3179950000.0,2369200000.0,1084625000.0,827050000.0,-183425000.0,50000.0,258214616.228,-93550000.0,960525000.0,960525000.0,478800000.0,3197475000.0,3197475000.0,4853726750.0,342675000.0,0.0,202625000.0,1450161363.64,840175000.0,1128475000.0,163150000.0,9636825000.0,4948400000.0,8234025000.0,8576700000.0,8076062888.89,7205601771.46,5576350000.0,3886450000.0,1060125000.0,-4793804756.67
414,479,-360000000.0,1330750000.0,1330750000.0,-1521000000.0,-647750000.0,2244750000.0,1334000000.0,-521000000.0,-176750000.0,23500000.0,1231500000.0,13756250000.0,-340750000.0,1317000000.0,-26000000.0,157500000.0,8968750000.0,6710500000.0,1317000000.0,2589750000.0,-408576040.278,-54027586.4198,121500000.0,50000000.0,1154500000.0,1154500000.0,6107500000.0,1442250000.0,1750000000.0,4853726750.0,723500000.0,7841935.48387,1439250000.0,638500000.0,8341750000.0,4105750000.0,1064250000.0,27474750000.0,6661000000.0,6013250000.0,17274500000.0,6938250000.0,2897000000.0,20466750000.0,1282750000.0,11582750000.0,-146250000.0
415,480,-120750000.0,504500000.0,504500000.0,-37250000.0,-213750000.0,396250000.0,142750000.0,-136851204.861,-61000000.0,34500000.0,2000000.0,2343000000.0,-68750000.0,416000000.0,-12250000.0,21548980.7692,1652500000.0,1493750000.0,372500000.0,477000000.0,-45250000.0,-54027586.4198,258214616.228,133000000.0,285250000.0,285250000.0,197000000.0,926099684.397,4036753686.51,4853726750.0,66750000.0,7841935.48387,474750000.0,103500000.0,340250000.0,924250000.0,111000000.0,4709750000.0,1908500000.0,839750000.0,2641500000.0,1199500000.0,780000000.0,3836750000.0,35500000.0,2068250000.0,-79750000.0
416,17,-1277000000.0,118500000.0,118500000.0,-388500000.0,-1449500000.0,1703000000.0,747250000.0,-50652916.6667,51750000.0,-95000000.0,2000000.0,3625750000.0,-389750000.0,1164750000.0,-13889966.6667,50758791.6667,411000000.0,2329250000.0,829750000.0,10500000.0,-379500000.0,294250000.0,146000000.0,-135000000.0,109750000.0,109750000.0,2728750000.0,771250000.0,914750000.0,0.0,2582500000.0,80358333.3333,16776000000.0,81000000.0,1346250000.0,451031416.667,1593250000.0,22398250000.0,2477250000.0,2295250000.0,15450250000.0,6025750000.0,813750000.0,5955000000.0,604500000.0,6948000000.0,-1588432885.42
417,18,-3363000000.0,195250000.0,611500000.0,-484250000.0,-3626250000.0,4077750000.0,1914250000.0,6000000.0,50750000.0,106000000.0,3294750000.0,6925000000.0,-942000000.0,2881250000.0,-13889966.6667,54750000.0,87250000.0,8684500000.0,2197250000.0,439166666.667,-928000000.0,-16250000.0,1500000.0,-32750000.0,1579750000.0,1578500000.0,9162250000.0,90000000.0,2318500000.0,0.0,6487000000.0,80358333.3333,40212000000.0,81000000.0,6574500000.0,451031416.667,2494500000.0,55659250000.0,4389750000.0,6878250000.0,39957750000.0,15919500000.0,1872750000.0,15609500000.0,3097500000.0,15701500000.0,-1588432885.42
418,19,-2135500000.0,1694000000.0,3073250000.0,-713250000.0,-2057750000.0,2572750000.0,1298750000.0,-212750000.0,-150500000.0,-8250000.0,8000000.0,13085250000.0,-829500000.0,2532250000.0,-56750000.0,19250000.0,2224750000.0,3489500000.0,1418500000.0,361750000.0,-1506750000.0,-135750000.0,3275500000.0,-205250000.0,7250000.0,7250000.0,3975250000.0,1531500000.0,439500000.0,0.0,3879500000.0,80358333.3333,24974750000.0,81000000.0,194000000.0,256750000.0,1855000000.0,41638250000.0,8314750000.0,7851750000.0,36781000000.0,18850500000.0,2533250000.0,16574750000.0,2311500000.0,4779250000.0,-932250000.0
419,96,-1252750000.0,158250000.0,189500000.0,132500000.0,-1462500000.0,1319500000.0,614250000.0,-50652916.6667,19250000.0,3750000.0,3000000.0,4706000000.0,-257750000.0,1075000000.0,-13889966.6667,13500000.0,2286018731.48,1919250000.0,664750000.0,439166666.667,-405750000.0,-139250000.0,40500000.0,-10000000.0,431500000.0,431500000.0,3001250000.0,248000000.0,519500000.0,0.0,2692250000.0,80358333.3333,11960500000.0,81000000.0,-1319000000.0,451031416.667,886000000.0,17546000000.0,2527500000.0,2023500000.0,14209500000.0,7112000000.0,969750000.0,6625250000.0,760000000.0,3336500000.0,-1588432885.42
